,User,Hub Score
13374,SSsy_7dszpvji5uvmTQ9vg,351
13375,4rOumciG1nIV64-8LbrfZw,351
13376,lZe6hS7BHMko6foH1dh0DQ,351
13377,kLPet8pjaklurP_h8AQyhg,351
13378,I5aKe6fQl-VGvAotI-nA9Q,351
13379,Vp-LkGoCn2wHa418gDtWzw,351
13380,ZETRnohHgjyJEjgHV9Sciw,385
13381,EK_ZaA44UFEqw4rnJH-wjg,702
13382,6zZPfuZkDRzSkYY9EvVJ5A,702
13383,b7BfTjWHiscsd3oPkbdQ3w,351
13384,OpPfjcgyUicQcsjiug7WfQ,351
13385,u2Xrq6DCUdXtkYwsJQ3Egw,351
13386,NoskElLyQaVBYwGkzR1M0g,351
13387,w--EaEG7HgXBH7SBqJK3Iw,351
13388,USpCaUBesntUA1zJL9PNfg,351
13389,wSfShf77lxlhiVwQidXFyw,351
13390,RHQPG5bdNBjr4CSwcMm_sg,351
13391,o_bqWyEHfrjnQ4QQMMjeIg,351
13392,Kh8VFxNqozc00t79hkjA5Q,351
13393,sic-I2jXzPkE-tAciyih3g,702
13394,okhaAjW1F-AKPw4sW74ZeA,351
13395,XgNaIOkPP9nkWq6zdHK6xg,351
13396,8vYC2VC8fimUwbr8vFE3Lw,351
13397,fobr2ErjARqKd9MRGPAmAg,351
13398,-lPU9_G_b07xl7ryTaIwwA,351
13399,oiaNNHOoFAyeCbYW8gokGQ,351
13400,SadvZzbb5UaeAmwBq16Wcw,351
13401,tU3bvF5TF-kP35WvXCtuUQ,351
13402,zDyG7rGuF7lwjTi3mzoD_A,351
13403,KUUA52KbaZgxZwDxPwNGRA,351
13404,HFlH-wnsdNhQRfQ38GkgHA,351
13405,_rX1Sfhtrl1YkEeOAzJqQg,351
13406,_nGiixFIqD1iIvij4eCyuA,351
13407,TxpWGCcO0hH9EjpBAmM3VA,351
13408,dVWtWfTosOuP0e2dg7IV4Q,351
13409,lc20XF_Sai0AbogSEtu0vQ,351
13410,XLdj6f3IcduoFLfMHjnPeQ,702
13411,PdG0iz-rI6dSkVbMftdYTg,351
13412,JtFJNMrBJ1Uq46zLWtH1dQ,351
13413,e0dbR3eEuiMbZceDNUkrQg,351
13414,riQBTXROeM4oSj007K48kA,351
13415,cIWmin2koYHGm5G9LYe-rw,351
13416,BHVvb9EIyLiNT1G-rWYzqg,351
13417,JVvuTGJ4Qu6KxmXGfQgkPA,351
13418,6dMr6_xFXLvO5dKazQOZVw,351
13419,LFMIeeegOL7Y_8Gmu_8y4w,351
13420,Q-FkWbsmx6PIX_6e9UmveA,351
13421,1HZETNhiUJfhSqtvZnMpcw,351
13422,fx5OuIoxMImuT6PxHZ9uFg,351
13423,_zWvZiRz4gqlOo4OjS2efQ,351
13424,sdlyJs7pOGZU5I22K53v3w,351
13425,cAtxiQJN4Z5MMFSV9D90TQ,351
13426,TckPKgqtz1OTCRAClyc75A,351
13427,-jb2JmZ_NYz7Smb0c_9dNw,825
13428,Uhx_3DM6Jg4KFvMS-4B9zw,351
13429,7Di2TVFCDM8JeG-aCIU5AQ,351
13430,hMWMzvkL4UwnbGspPCGrmQ,351
13431,dt1ZPtLPlWikaNFTSaxzVQ,351
13432,MAH80RBVp6ikLZ3PUTp9qQ,351
13433,ln1MqSDoQ3eMDuc-MMdMnA,351
13434,JUBnb0aFINQElBYkzrSdKg,351
13435,AheRsSd8XZoP5F835oJwsQ,351
13436,7KD0HrAdO0rpep5rVmeHbQ,351
13437,Nz2ssQT6gnPqpxioIyyeeg,351
13438,keAxW8Vf573dzLRiRuchmQ,351
13439,eNFWxvso6FkM7TGIx2Kv5w,351
13440,sh2OW27oGeRivwp89mtTEw,351
13441,7MsBJvUj1RfAlVAvq5ZdeA,351
13442,XiYT27aroNnMsXhiS4wPXA,727
13443,c111zMZVesZXYPkJ-TAc5A,351
13444,3jN9mtxafvKYEvl5QtQtCw,351
13445,kwQG1JkkxW0GnOH3Pfg3aA,351
13446,jkIqrX9B5h2ibgVln-VmlQ,351
13447,vKTfVtM-w0Fs27t91glb1w,702
13448,NXpv-NKsEflOgfb13xGBzg,351
13449,6rDux30fJjqIYCX3e4eREQ,351
13450,yR8rCHXQCpIXzRmdIZDWpg,351
13451,exwWtX4hoxykDqa-QRpJVQ,351
13452,dQxEilJ_NhR7Gc7_8ql4qQ,351
13453,tpNgwUS1J7KDsQgZj_w1_Q,351
13454,ybGzzQIuSpB4GX9xM3UMyg,351
13455,SaLUg0DIrsh7nOCmiVlKrA,351
13456,Afg6TUQKyHOcGLhmA8xb8A,351
13457,FzrbnV-9y0LkksceBa863g,351
13458,RNEbIvsPsQcMyhbmmeLmiw,351
13459,9EFSaBf_elbkTaWuxHyEOw,351
13460,esmlHHcJRif5sCf0-c8Fjg,351
13461,wAE5UCuIBL4zJleug0V5zQ,351
13462,jOeAr05_r73WJA3K4phFcg,351
13463,HgBY4ioLPJnYoUVXAgh0AA,351
13464,geamBS8ez2N3s4hYA5WOIQ,351
13465,TzNw4M3ug5L4pe7lTCarcA,351
13466,QVBnN2P7YneD0g1WQIGjwQ,351
13467,_Z9jO7NRHARRlLKiKquocA,351
13468,9A046CdLU2uQrYTLXPrZ_g,351
13469,ADXbQEIo81bHyCiT2HS8IQ,351
13470,7rAYB6hZ2-bCvHpe_oD4zA,351
13471,BCyCJYsk55Q6V4_luD7GlQ,351
13472,vM2ar0GSTJQv9H7zf8aSnw,351
13473,Jhhea4unK7tQrec5OA2lnQ,351
13474,hMc-MYSw4bspa-y0YFlMhw,351
13475,xiYcUJrxzyjahV9cDe5jzQ,351
13476,8JHTs42m38TwZpgmy25_Zw,351
13477,zTemdQsBRQWCgnCaWUTmgQ,351
13478,kj-EWJIGRjGcznIHJDzMfg,351
13479,YPA4BmjxFaybPLm0Ou0Prg,351
13480,ySjsV_XPR0aNKBJLmfHpTw,351
13481,Dv-_7CFAfW9eXJxZ2kQbVg,351
13482,0TEhMp517b3hO54B3yor9A,351
13483,PgDt87zGdebpvHgpkrTs6A,351
13484,e_hCXcqNW9bXKQVg7lAWzg,351
13485,ckMW-CBk6xn9tLH7H7IqNA,351
13486,1iKtTe1RxkiPWXJKXwdQ3A,351
13487,cguJ-noMBpwTWAugA8jK9g,702
13488,mXGMy3GYNZyRQSuOfBvqbg,351
13489,tH0gTMaCO4qxxASuNAGmKQ,351
13490,wgrmSeF7psldLw-lKLGWmg,351
13491,gH3liOAuJlYPsYc9HRiD1g,351
13492,_yMr7oq3QH00sUOl_1nPUg,351
13493,SPIxB7mR4vMxalPl-_v9Gw,351
13494,pqrVCj0fuA3vOYd3Qirc9A,351
13495,ddBaZGTWDgEv1C10mymsBA,351
13496,Yi28Ogv2Ggf8Bq2R75MQJA,351
13497,1376olfIC2iiuBZ3GqQ1eg,351
13498,ObFObTSU8U3sAgbvebhoTg,351
13499,BGXAsOzXhiDrBndWyiGr5g,351
13500,iKS-dg6XCZGLVCoF8hVnqw,351
13501,IDDLK9Us0Be0Yqxxrs2FrA,351
13502,7oAwWKnr4nbgeseCLaymUw,351
13503,78msQn1IVKWriTh5_pO0_w,351
13504,lFCqIVSX7HpFfpPNF_urTA,351
13505,xwMhTqBNILmkcMY2DxelVg,351
13506,MzbLvFluNDXisKnFLSV53g,351
13507,yp9g_NajZvf82hX9RtMUfg,351
13508,DWo2sDDZsg7ufsM6gBW8Mw,351
13509,9KPb9UAwVFigJLNWQUewNg,351
13510,LeBsV_PkoD6cGI2SzaqcVw,351
13511,E9kST-oBUG2pLrmUvWSNEg,702
13512,vugVMjOzAfyM-4wH0PxsXA,351
13513,EFZ3c6ddC2ebpsJlxlVmvw,351
13514,Ve0ies2DVVY12YA2iTFAtg,351
13515,k4fQinK_SRSPemvoPYGy1A,2154
13516,LbwWqvrFAlhZwm_il-9U1Q,351
13517,16GcqmF8x3a7slEmsPbhLQ,351
13518,Hfg-gwL2-SOpS6ymCOQO7w,351
13519,2lDPoTMKQ6JsqK1IrMc8CQ,351
13520,sOLUgbSJ0Q3M-ezxFjDaBA,351
13521,nm4L2zo7bLiDVSc5f1bzIQ,351
13522,YQ-wtkGN_5zKTbMtcxcw1A,351
13523,pelJLpHjGXE0khQSKXF20g,351
13524,7GY33UhW2XOEedXA9HAtFA,351
13525,3hhsqmGvuOaxRpAGxfxCOw,351
13526,oy-z62lCQvL97ccsC94Osw,351
13527,aOFmB4iqE2-KyEmVCd3oIg,351
13528,H6LnQwW2lpWVrON12bDAsw,702
13529,4loF1VAJNsRnLNec_7EpBA,351
13530,gbZZfqVA3VIr8kN8hFcpeQ,351
13531,ISLlG1nO5ZR904YUYHF-8w,351
13532,qJW49teTIjQihWCosSWgjA,351
13533,XWGi3DGDe8tJKQwpGYl8Pg,351
13534,yRr9eQht-NIdLmC6EiHjOQ,351
13535,aejo5hHhzuOXjnXatYJkeg,1653
13536,HN28_gXk47i2mMsl6oTYJw,351
13537,YDeUW4f_DfJ4ieGJVRwQ8Q,351
13538,APNCUvK4nEEt3p9SYIp7Pw,351
13539,zle1a07Qfy-NVwIGrsIXLg,351
13540,UIK7zI1-cwQzsTC1r0Pr3g,351
13541,sb3gqzgo_1q3tL-LKG3SKQ,351
13542,BPa5ct_bYDNkUwsY0Mi_uw,351
13543,kBJFqXMXzC5PzaiRC3PRZg,351
13544,a2EuBwCldUYZzrK-s8e0Qg,351
13545,G8pt4g4wOsblvivzEPZ3uQ,351
13546,auxXN-9lcLSibur-nvOoRw,351
13547,bj7uV35Ahbw81pR0XRlQcg,351
13548,FO4tGpamwr3C7aRBGYiLSQ,351
13549,VyrYfXiPupM1nshQngVWaA,351
13550,8PSvprtzoGVJpqBMp08qVA,351
13551,OFe8P0PPu5jz-63AiGrQ4g,351
13552,tzFbgLfL0wfaIgfbtgWi9g,351
13553,YPMizHk82y3w9N6kdNZXJA,351
13554,ScCG6PTnnK6GzKrpuTcoiQ,351
13555,RiRSLGwvnz0BdfJHGe42EA,702
13556,GvmYLy9gzSmu9KUbQEZhAw,351
13557,i82LYtjz82XfApw0vj5EkQ,351
13558,iKjK7thtp9_PlxK-CNUuog,351
13559,JeFwYznrwzlI-AwWgwxMHw,351
13560,A_fOGmX7cnceG90lCs6pWQ,351
13561,zUZvHc_vYIBZ2WZ6Mf8nwA,351
13562,JnGFylhd-Mhw2Pgw-1UtBg,351
13563,Ry2eTAqcG9zAnuXLPPVfAA,351
13564,pZ_xKoDM0DS8G5ohZNs97w,351
13565,xethWxy2IplgtDMQUsJMuQ,351
13566,XQP__qszt3ZfpwxPu5byzg,52
13567,ZEuiFP9slRqyNAV69aE6SA,104
13568,nBKL5kCwsQNikIns_Gd2BQ,303
13569,WlLM3wyfnxCoo-N5NUKK7A,64
13570,nVZ9j7f-zgpFupoOCSCBAg,17
13571,fFNsJ-keQXX4C4Tk6frZsw,17
13572,owsk_bFPgIFVTFgizf4TwA,17
13573,yhLO-UqDMv8QgvClxpH6oA,17
13574,kHmsmPI5AzOqzRuCqsV2Ng,17
13575,r33BMI7CjHNafjqHmymqpg,17
13576,4TD9SQXtt1xQFZ7PYaUC3A,17
13577,K5mDY0P1bQa8Qh53uw_YnQ,53
13578,sIA4bsq1jibGtSM62zKR_A,53
13579,6uTLv7ggdGDpe0lPk70joA,53
13580,cBkcdk2tC9u9ML9sjO-Spw,53
13581,1MooqJaoeUUN0YJswlc4tg,53
13582,it9fKpEXew3x5zf7EVVssQ,53
13583,Z95Bt6W0GO9RUWyxFLqj-Q,53
13584,8qsmKgokwL4QF0p5I3oFHg,53
13585,AR5Yrb5ngw2AuMmhzFi4Tw,102
13586,dsIthXLJWQmBsBSqW93v_A,53
13587,jGSHG37qeke62wfFada3Vg,53
13588,VGbWkQrwOvxeI4W8x75Mwg,53
13589,ERt0M3AH3--NVBD8gWiM3w,2260
13590,5cQ0nGBV5ihFjcsOrqWbtA,53
13591,VoUxrGgjou36xOGhP0wS1A,121
13592,AX_iJs0Q8ok2_4oqi_cm3g,53
13593,UGsr02FeNbpk6-W5S5Xs7g,53
13594,KVGLBRI9TiBl_0FRetACJQ,340
13595,0WCn7ncovk_RWb21oXVOow,196
13596,D9e6vgl7Tx-MXtx4scFVNw,196
13597,TaKkSkLFGJW08BHRidQWhg,196
13598,Qoa5wuBN6vnXcoWxzn5v5g,1798
13599,yTY6OnuwEDvDQ2vieuwJfw,337
13600,_JEId6w1gECRrOWad1vZGQ,634
13601,lEVUr6ZDiVcRpS130Xea9w,1242
13602,VrAmTx2h_fPd8A5cIudL7Q,1285
13603,oGc2mUCT2kO6Ci54XP7emg,196
13604,fwnvDVzFe_I8APtd3j9yJg,196
13605,hl85NzzSMbVG6dpmYtz_Yg,196
13606,qvxFLvt9cbSOGITIBtk5rQ,196
13607,jKZd-J8FGAHXZPRapXSM_A,541
13608,oxQ3nnDfIjABEkB_HcFjBw,196
13609,DqA92GHnZE9DbUTybMNfTA,196
13610,5xxLtlIU8U9SEoL7KwDwuw,196
13611,gaalDpD4pqiDQZwQtgRq7A,196
13612,icdpEjG39wgk7VvW4CrUxw,196
13613,-Tj8nVUvqT1A2mVEFVCH3Q,196
13614,TMB7fyOZ7G1kJzRXzGkGaw,637
13615,QkxFGtBD6YYnl9FbvBL5JQ,637
13616,A6oeq-UxIP1gXP__FwaGsw,637
13617,3wzwUK0GD5FG7501sjNVTg,637
13618,acGW5QdHoUZDH1R8IbLNHQ,637
13619,kqPzLd-Z2hBDc-RAGw5u7g,637
13620,H5Q2ozHfEaA8bTVu5NBYSA,637
13621,xZiWGlgOIbJW4K0k4eboRw,637
13622,V_ZjEIjx24OCHIWmTTd5SA,637
13623,czEU0MaJeIK0-QWh5tYtew,637
13624,K-AyvJL-f-srLEqHmvnPiQ,637
13625,u5tUieCTk6NIyJ6ozlrHIw,637
13626,vNdx89BmCy5WqgYOhSv06A,637
13627,9jwdxciSmYSr_ac-jjIKmw,637
13628,u5H2joHVwrH-Q1pl-R6G6A,637
13629,B4ujTyG6PWgLBWhHpR9Fxw,637
13630,Qomnj4Q3rQYBRo7t-i4pog,637
13631,uHF9WA7iNRPB7_mjQUBwOw,637
13632,CBgioyocRTsjwrE5sjNCxA,637
13633,3EF4wwNvgcHb8yh14m0kwQ,637
13634,LaOG2YZdRhOzPHn0DEtjdA,637
13635,VrepLTLj7bcloBZfOl-awA,637
13636,wtDb0Z1iLu19wajq9gd3Gw,637
13637,h3YUaiRX5Q_rTUFacBb5iw,1097
13638,017F8_AOsH6eguSdzFIAnQ,637
13639,Z3kjRMc_c5I7vz87674kkA,637
13640,TY-TO7LSL-5mE4xK6bbxPA,637
13641,HneZmZeKiujBDDzgHBwgwg,637
13642,ylxrbgYMtPrBQjCI-pZTww,637
13643,aAdsNGWgs0STLEHOctRIiA,637
13644,kibVdy1EySQWOPvuwLGJig,2206
13645,CbQuC-_eJrs1YDfs7_eYgg,637
13646,iTC7kK6FF0jCjKOcsxiv-A,637
13647,iz8Vq9QR-L7ouhEeedJfPQ,637
13648,kiW8bxB6pUh6mod-hOs1Pw,637
13649,rUquifnmQbKqASqjO1ejzQ,637
13650,h18CWXistiei2gKxJbtcaw,637
13651,PYPNjZK9BJMZl17T41-qWQ,637
13652,FnTACvRgj3U8ZPVluSJa8g,637
13653,Zj3pyRhHe_p08hrxWcG4ZQ,1091
13654,iBRf6AVVM5wMiHjHYzBsYg,637
13655,Hkqfg-DnPCVu9GeITY-4pA,637
13656,lChCAIGCC78fHm4KwhIKPg,637
13657,_DDyvRMOdMq4SxloQP3paw,637
13658,T1FM-tlspM-P2YYzo8nu6Q,637
13659,UJJ8i0r5U6QhNw-inPK2Jw,637
13660,Ol3KLzeLkYr_xPuwuy8rmA,637
13661,Efp__waD7NWkdJZREyw8Gg,2051
13662,DyjIeRGHvMrhQGzIUu6G3g,637
13663,yfxdWHoBjCb5LoHJ9lCT_g,637
13664,yzekI8Af_W7Cvo2ZEYJehw,1525
13665,HH0yFuI0LN3nSKnYjjJ-6A,747
13666,GmkE_YdZQQYPL4jbF84LFg,637
13667,2t4iMoZe5L69jmD2P19ofg,637
13668,OSdVyfH4Cc03KlqgorfUcA,637
13669,JugK3NAGlvgTKm0nV1Wobg,2675
13670,SJd0PIdiyOKDh-8UI7AH-w,637
13671,fCAEumdr7_KsppLzaoxm0g,637
13672,coXuUD1ucBra0mVrfq6vIw,637
13673,uHasTAgoZh8g_8Or_63AnA,637
13674,Rk_HsqlvKBBmk9PMF9HEmQ,637
13675,XsZBeGwdq5HSvSeg5B18-Q,4478
13676,EL0DUCFi8XEV_f00yJksiQ,637
13677,nfVwNkiQYL-Q0P3KAPI0Jg,637
13678,hgOFsKbGpI0DkG_2JZTWpg,2199
13679,hc9mdLh8lp2A4n7FRXddVg,637
13680,RX3hvZBSjqkMY62rrfpmdw,637
13681,AFVFpMmWV8-vK0ccvrb2Aw,637
13682,Omds27oCDMLU0w5hmtUlQw,637
13683,iAODRIVmgqUAd_yhkWwTyw,637
13684,mukV9sCwTSqkjyjB_KP6mQ,637
13685,UYrw3iwp9veddaGPNVmlZw,637
13686,aM6-yXjBUnlEU_AZtBj26A,637
13687,Q8pwhk4pRlwwvlxRmIsopA,637
13688,q6sBXuD02408P7-O5WPzgg,637
13689,9VVIcgSzTLUhpwBmeN2I2Q,637
13690,9kguGRE6NzOjF-TQH9zI9w,637
13691,ZqDAiIrPCQ27RXPg5LXCyQ,637
13692,9fsCy8xYF9z_k-ZzqUQXyw,637
13693,sjJtoORnQd4qpNg7BvWcIQ,637
13694,3MFp5SBn-ykm9DYnHwknpA,637
13695,cxu6-tV4FhgwEiJa_ej4Hw,637
13696,KStMGnpUTVCskiVtQXSQmQ,637
13697,idocAftLqa7mjPmShbWLSQ,637
13698,1zaupbZ_XYgjYuEfHohV2A,637
13699,3TsZTf7A2Nx9x3AL0Ez0FQ,637
13700,CJkGU8y00wSnvgri539dLg,637
13701,DsV4i1tAUktgFZHwo9LAxQ,637
13702,XP5hgkL1SO7ctApqgiA29w,637
13703,t5rlp8hy2_TL01wRe-0sSA,637
13704,9y75E5UGLN6pboeVofkPWA,637
13705,NZUoiFmBv1Hj14rWicJ10Q,66
13706,qMcSed47xRFVZ-S7zb83cQ,66
13707,2OZEzDNUuyGffYCpjfjzrQ,66
13708,T085O3EJw_Dd-oVs5HsWyg,398
13709,kX4W2JOM1j9RyzkfvC8pwg,398
13710,iBvSqW3VD3X5rUFVpDwUrw,398
13711,nNGcuSMACP6Ms1tm6Kq-Iw,4217
13712,uFVRHACKQMRuwE0NN4aP5A,398
13713,AeKbus2PNFLcb0n9gkVFYQ,2201
13714,NpBjAhkPittvrXuhZOXNYg,398
13715,ySS02rvahLydb6kvkLbzAg,398
13716,iPrekrdYE3YcWnUW3Jktqg,398
13717,r7OsLRmjW9wDyISJH93LQw,398
13718,29uTtcHbyCKbMwbGVpt3tw,398
13719,EXLC2y5H6qasv8DdSXYW8Q,1243
13720,HSsC_hvRnYGGP-nYGAtTzA,398
13721,-aXllrdUe00shtnqYhNaPw,398
13722,KRyUxaVY_OY9v98yG3m50g,398
13723,YozFRgI0jOcLag5jd5_oHg,398
13724,khTNO-Cii0L6Lh-YJScWiQ,1015
13725,l5UwwIQSC9Py-yTo94aDGQ,398
13726,LaAqtcE69KAjsWwLHNaWJQ,398
13727,rB1JEWR5bJKAilxJVp5Cgw,398
13728,Q_zFQobZu1RYAq6srQhyFw,433
13729,saml6OWC-JaR6yE50By5Mw,398
13730,ahqjchJXUFLtBFMa5gb6Og,398
13731,qj72888qRU20s8jSl4pgYw,398
13732,lLhP4f_RbHrgoc_iTb0gHw,398
13733,-ZFHEZjOojdBchHvuCaL8g,398
13734,NqpGl7HkJWzFeHsRZxkHRw,567
13735,bFwCkcr_ftk1wCjkV347Ig,398
13736,RVSUlAXeS08YFhEAINZ3IQ,1699
13737,OB80tUKZjEvlgxlTu3QgmA,398
13738,G5skift47MMLoV3J_zBoKQ,1873
13739,6yibRPn227i2wDkweC40Sw,398
13740,3y8bFUStLZtePLyljjEELw,398
13741,HgQuzh6S5cdzHFut9XDL-Q,398
13742,L9V4jQtezxi5LF2dqRb3cA,398
13743,-aOyKAkjjEEyaGrXB9uKCg,398
13744,uKrBcHoZVgZ3AkM-Z_gVNw,398
13745,IscjfwNfld-IF3sYyuYv-g,398
13746,Hjt_8Q5J732FQ_ISae0w_g,398
13747,l6-TgMGRUPtWoNKwsP7t5A,398
13748,TYI00g86-5kMZeCSu0xkBA,398
13749,EAiLmwwnIO5CllGXqaw30A,398
13750,9-Ae3gMxLgamqPGWfd3bSQ,796
13751,xozlac36Urf6jKpCVZ6Ocw,2436
13752,Mh0GuNn7ehCELgxJoffaPQ,398
13753,001MSiMb0RMRwpTg3mkv6g,398
13754,AO2gubZzmoMPeMVatzJLfg,398
13755,JHyWd3uR7qWMFOdzvxVjZg,2201
13756,rWIpBR8XO2VsTQAPw5KR9g,398
13757,So7SFYrXgt_aPFiDMf1FvQ,398
13758,pZ-beOvyDSE94O55h3omQw,398
13759,-aGMS9whPQoeJgLfkbyXWQ,62
13760,HuD0m0--x2Yv74JTGA0rJA,62
13761,L8nEI6B3cPLWtltvMmzLkw,62
13762,fuwXxIH2L8kcvtUJ48IlUw,62
13763,VnI0R9tJmetaIvGnnF9QkA,62
13764,a1RrnP7yw_OLth5Wnrhukg,259
13765,_XqLhjszsORBGbXU-94Rsg,698
13766,a2O0HWswwOqo18FZZzNCuQ,62
13767,BTMQF5GK_IDSaphESOST8Q,62
13768,SSdRyipd-YUBzdvhNdK8cA,62
13769,qL8HmwjZ4Jwv9G4zW76CtA,369
13770,lTkZfv1Cu_ay8FP7LAQbtQ,62
13771,WCztnySAbvWNxH6NAHbVuQ,62
13772,8tERjGgrMiP2uacS-E9-yA,62
13773,EiGNCDFW3I1oelNI76DBnA,62
13774,N3w6sq_y9kn4DkFXSaEVqA,62
13775,C-eFczpat8M_2v2tN9Weyg,32
13776,i1_30UPoI-7p_csf4lnqcQ,1447
13777,KPvxg2uoiJjpDJFf3RN4XQ,32
13778,9aGhNIfkPubMgU4ysBH-iA,32
13779,Tcp9atb-kKvmgZ2ajfm3rQ,32
13780,_OY8qsrkefCB9bA-BuqxFQ,32
13781,1Bg5WQQBy4Gdj-R1HrNkmg,128
13782,KdNfRdJuxp0AAKU2ZsM9dw,128
13783,EZ2DRTNrYZlCvVhprbPZvQ,128
13784,3UKr3A2r4SdqurUOD8NaTQ,128
13785,6Lqnk353KoEK4Khwue8kTQ,158
13786,uBK5UYOtsUu_GgeJCYlyuA,128
13787,iNcCljvCMsqZsdNhn49tyw,128
13788,Fd4KsSOgNSqhIqGMYYiuEA,128
13789,-Xf9Cy3HyvVO5j-yzRczYw,128
13790,WkGZgVfu8_4cU1qlyRqLgQ,128
13791,C-JxPLCgmc77WVYg7ePWUg,1730
13792,iwP3ai3aCmBhmYG4QRBoPw,128
13793,e5b9ysXPnZ_4qYfOmVsYwg,14
13794,-GTvQyTEib57p1hDX6bwCA,14
13795,vl5HkkHeNcp38eKTDjNs7Q,1423
13796,6DM_2bcToKO9D3S6RyKdXg,14
13797,pAtijixjIgz_A4HQCYznFA,14
13798,xWDPoFRn0IgwOA2TaycYuA,14
13799,1rvum7u4aen-EDBJTOyitA,27
13800,Hfz3UwjlUbY5h3uzO6YjdA,27
13801,_9HQnOyapLDfkJ-DYKbHFQ,505
13802,yKIMwPIVEtORhvIAyOMoqA,505
13803,C9HIBScfvCIb-sPO_ecqMw,505
13804,sPUNLREZtBUu8vgqGohk-w,505
13805,saJTC86ClTL-1cWXvZHFcg,505
13806,wnye5Zn3LoaiS5HkeMwuKQ,1685
13807,Dn4PMroTT8Sa3K_qqilCeQ,1837
13808,Q7Rcg6pjyc5hSlnHYagYLg,505
13809,rEqksNJE9FOz3-5WObcI5w,505
13810,RhJKGQEKwPwfcLOfoxmZtQ,766
13811,j9zWIjkkQ1IAc9VirJIZmw,505
13812,fpnN7MIfmlKfh3cbB-McoA,505
13813,TCrQOkYb8-ME-TZe1BvpDQ,505
13814,8hiB1seb8_yPxDzUNFz1Iw,505
13815,skkHFT9nHBINI0C671ZTuQ,505
13816,22VwpJqitl6wi3HinT_EpQ,699
13817,4UpXehPuynyXf1oFpA46XA,505
13818,IQWrGlR_P1myS5_VMXcPgQ,505
13819,X78TE1iuEMYy9OZalcoJ3A,505
13820,EePuG5yPGGJi-Axl352u3w,505
13821,Za7PokTrGvO4EP_EQbQW5Q,505
13822,9OZgrWbSKe8pbyT8oNniFA,505
13823,XdrWh5v3dy2uK1RlMBAooA,505
13824,C8wAAYNTAi5TNoC0tgpUWw,505
13825,G4ZzpnH-g2rfia47cLwfIA,1725
13826,pso3vjAaav5QGB_3PVa69Q,505
13827,79imH1CelP5h-cktcN6ANg,505
13828,UTtCqN8-zSlrLnicWzzmnQ,505
13829,NIg5InSewblMOX8eAiy08g,505
13830,Ii4SomcMMk50ubcMwVNbag,2034
13831,pjEMqBu_CiiEarBaUXIiWw,505
13832,E4KRZ0moElT7-JyEsgGVKw,505
13833,4Fy6KQH7c8INOvS63QX-RA,505
13834,xI1kxIrEM6vm-rdo_LmzQg,1946
13835,adgxgbZnF3niw7sOYdjMtQ,1010
13836,c4lT2b6YFQVGeew7REK2gw,505
13837,8fXGvhFG4lG0N-G41WBSlQ,505
13838,S24-7myfLxNCMy3bHBMsHw,505
13839,h1FG88z4Vob8yKEcO8MQaA,505
13840,125MmR3F3zOd6DAHkIjlog,505
13841,Ak6qQiyMqVfpbwozy4j0ug,995
13842,pcFffgBFlEG5rvqpGk7FqQ,505
13843,r3svV0z6-6JUNF2r3WE_UA,505
13844,Fl5_r9tjrFCPl2_c-slZWg,505
13845,9ocbeITB3P1_tBHOYCjAKQ,505
13846,Zrt3HRwhIaDs3lpeoR0hjg,505
13847,L8_TwSWC0RkS3YfJKFO4UA,505
13848,sEsVx-duOqayL6t0Lcmu2Q,505
13849,XFZWDt5MqX77QCpT5cgJyg,505
13850,Ph7y2NQTo4iAunqg0dQJDA,505
13851,DYDJXUD07nrCC70_WrlKqQ,540
13852,L2tzGeAXXpad9p_2TbH2Lw,505
13853,phz8pfY3dW18OYwHFV6NKw,505
13854,XthJOkAKC_a7OMzmWc4rRA,505
13855,NkfKJIgIOOI-qvuqdvI7EA,658
13856,hIDrxrL8Uvevt_4GnJ0o_g,505
13857,qbU0UlxkCZEzeDCoSzwzjw,505
13858,Fw0EuR9FEkqY8xOCBeuvww,129
13859,FSCAqQsMv7w51zUJ_COcuQ,129
13860,hP6cH5oS9DgQtL0k1QA2RQ,258
13861,Y1bn3V9yc7jB0j3s22aZsQ,129
13862,BiWeT82b1Kq_VS6o4viXlA,129
13863,zPPRF5uTTw6sWDy21ledWw,129
13864,tfpRXqAjpQpLxGmyAU-5aw,129
13865,azOR8mUe4uda1zn8vJEnTg,129
13866,UuAk4jHFBCHlgiAFJfubQw,129
13867,8yHPBK8qsLvyQBvEgqkrYA,129
13868,lgWJh0pgPruts5McWg8fxg,129
13869,kpTzfb5R7Gfn1EEDrl0h_g,129
13870,AwpqPXUXsgqBMk-F4ZYyDw,507
13871,3Oq8_eYCrKvQrFsnLzWkFA,258
13872,i0WO1CvrMpdAkl2CK-RaKw,129
13873,ys-ywWsKnwcXsxhmmG-XMQ,129
13874,vfASgw3nLPmFu7GC_H6Gsw,129
13875,gFszI7e1uPoLG8QblvVKiA,129
13876,7zLX1b4s8Q6tqMeguTE1Dg,129
13877,N_UZE_njUGkdVbvj042EaQ,151
13878,t-Jp1uKzzekIEcbFLJ2CIg,1127
13879,D5jEg6tbTqbTFPHOV4f75g,76
13880,LSNWPmgds3bcfSpY9AvGAg,305
13881,JFkht7gNBDC5o0dnu_5z8g,305
13882,h2NafMetz27ayU1_T2_bYw,305
13883,MlHVxOGAH9SY9bCrbZIoCw,305
